num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
30,1,es,696,1.0,77,86,157,2.166,2.421,1.282,78
30,1,hr,696,1.0,77,78,115,2.395,2.432,1.536,99
30,1,ee,696,1.0,92,92,181,2.61,2.616,1.836,92
30,1,lu,696,1.0,82,78,154,2.925,2.793,2.042,127
30,1,al,696,1.0,88,87,188,2.352,2.315,1.474,84
30,1,md,696,1.0,96,98,148,2.188,2.238,1.597,66
30,1,mt,696,1.0,84,86,211,2.23,2.288,1.397,93
30,1,am,696,1.0,80,79,109,2.636,2.603,2.0,121
30,1,mk,696,1.0,91,80,265,2.743,2.417,1.816,132
30,1,uk,696,1.0,72,68,213,2.595,2.465,1.431,112
30,1,is,696,1.0,78,76,176,2.206,2.161,1.293,87
30,1,rs,696,1.0,90,88,182,2.567,2.516,1.806,73
30,1,dk,696,1.0,85,86,199,2.644,2.682,1.695,106
30,1,fr2,696,1.0,76,78,143,2.452,2.513,1.522,89
30,1,pt,696,1.0,75,75,155,2.153,2.153,1.249,88
30,1,it,696,1.0,74,76,187,2.657,2.721,1.484,112
30,1,tr,696,1.0,67,71,99,2.497,2.64,1.679,113
30,1,cy,696,1.0,73,76,128,2.77,2.9,1.815,113
30,1,ua,696,1.0,91,87,169,2.697,2.574,1.823,123
30,1,lt,696,1.0,87,87,116,2.37,2.38,1.732,122
30,1,de1,695,0.999,75,76,159,2.864,2.9,1.877,122
30,1,be,696,1.0,73,76,124,2.303,2.411,1.461,127
30,1,ro,696,1.0,79,85,105,2.308,2.49,1.576,84
30,1,az,696,1.0,87,80,202,2.876,2.636,2.182,113
30,1,fr1,696,1.0,71,75,139,2.432,2.559,1.426,109
30,1,no,696,1.0,93,96,174,2.225,2.301,1.547,84
30,1,ie,696,1.0,81,80,175,2.164,2.148,1.343,81
30,1,ch,696,1.0,65,67,101,2.618,2.699,1.625,122
30,1,hu,696,1.0,72,75,146,2.819,2.939,1.798,124
30,1,by,696,1.0,98,91,197,2.644,2.444,1.969,131
30,2,ch,696,1.0,60,57,146,2.244,2.119,1.207,121
30,2,al,696,1.0,87,86,125,2.266,2.227,1.25,103
30,2,is,696,1.0,83,86,166,2.288,2.375,1.381,120
30,2,az,696,1.0,71,59,285,2.375,1.967,1.425,80
30,2,lt,696,1.0,78,78,154,2.182,2.189,1.304,82
30,2,be,696,1.0,81,79,116,2.515,2.463,1.613,121
30,2,sk,696,1.0,65,59,132,2.079,1.88,1.087,88
30,2,no,696,1.0,85,87,148,2.148,2.194,1.42,78
30,2,pt,696,1.0,86,88,155,2.292,2.341,1.436,119
30,2,lu,696,1.0,62,57,115,2.259,2.092,1.538,119
30,2,de2,696,1.0,53,47,128,2.603,2.31,1.324,127
30,2,cz,696,1.0,61,56,137,2.303,2.109,1.223,113
30,2,by,696,1.0,70,63,141,1.943,1.757,1.162,86
30,2,pl,696,1.0,57,50,104,2.193,1.908,1.149,120
30,2,es,696,1.0,84,79,178,2.219,2.083,1.403,96
30,2,md,696,1.0,98,96,184,2.261,2.21,1.404,89
30,2,dk,692,0.994,78,80,160,2.541,2.607,1.56,108
30,2,ie,696,1.0,97,96,185,2.463,2.442,1.614,128
30,2,fi,696,1.0,95,101,161,1.948,2.063,1.363,80
30,2,de1,696,1.0,58,56,107,2.28,2.195,1.455,118
30,2,mk,696,1.0,64,58,117,2.027,1.828,1.072,99
30,2,hu,696,1.0,56,55,97,2.23,2.185,1.123,122
30,2,fr2,696,1.0,69,68,131,2.108,2.076,1.151,100
30,2,at,696,1.0,60,52,174,2.627,2.285,1.196,138
30,2,bg,695,0.999,65,58,149,2.082,1.848,1.089,102
30,2,il,696,1.0,61,58,121,2.244,2.129,1.223,112
30,2,me,696,1.0,71,66,204,2.034,1.895,1.181,89
30,2,hr,696,1.0,65,58,131,2.064,1.848,1.079,96
30,2,se,696,1.0,86,89,160,2.176,2.264,1.426,77
30,2,ua,696,1.0,69,60,168,2.136,1.851,1.154,103
30,3,be,696,1.0,78,78,184,2.47,2.459,1.567,103
30,3,mt,696,1.0,77,86,151,2.069,2.309,1.101,66
30,3,it,696,1.0,72,76,229,2.606,2.755,1.198,100
30,3,cy,696,1.0,89,76,383,3.317,2.826,1.785,118
30,3,lt,696,1.0,79,78,151,2.312,2.285,1.316,87
30,3,is,696,1.0,85,87,192,2.385,2.45,1.694,90
30,3,by,696,1.0,79,80,155,2.277,2.297,1.322,71
30,3,es,696,1.0,88,96,163,2.378,2.602,1.463,79
30,3,nl,696,1.0,67,72,98,2.815,3.047,1.674,122
30,3,at,696,1.0,61,65,107,2.748,2.945,1.213,116
30,3,pl,696,1.0,72,69,169,2.857,2.741,1.438,108
30,3,am,696,1.0,82,79,129,2.827,2.727,1.638,111
30,3,cz,696,1.0,76,74,174,2.939,2.842,1.52,108
30,3,ee,696,1.0,85,86,222,2.518,2.545,1.702,94
30,3,lu,696,1.0,74,75,164,2.758,2.788,1.854,108
30,3,fr1,696,1.0,82,78,176,2.699,2.57,1.638,123
30,3,no,696,1.0,88,90,237,2.206,2.25,1.471,86
30,3,fi,696,1.0,119,107,369,2.391,2.155,1.696,85
30,3,il,696,1.0,80,76,148,2.92,2.79,1.591,128
30,3,al,696,1.0,82,87,182,2.209,2.336,1.175,71
30,3,rs,694,0.997,83,85,160,2.441,2.49,1.389,108
30,3,ge,695,0.999,75,76,103,2.701,2.721,1.509,113
30,3,gr,696,1.0,69,76,199,2.312,2.563,1.143,92
30,3,me,696,1.0,86,86,161,2.528,2.519,1.439,109
30,3,dk,696,1.0,75,81,121,2.431,2.639,1.492,101
30,3,mk,696,1.0,75,76,163,2.36,2.396,1.248,84
30,3,tr,696,1.0,75,76,113,2.753,2.79,1.5,119
30,3,sk,696,1.0,72,67,195,2.373,2.208,1.2,104
30,3,fr2,695,0.999,75,78,125,2.381,2.486,1.245,111
30,3,de1,695,0.999,70,75,117,2.815,3.021,1.747,122
30,4,ge,696,1.0,66,55,225,2.439,2.045,1.312,83
30,4,lv,696,1.0,85,87,127,2.21,2.253,1.707,80
30,4,ie,696,1.0,103,98,182,2.652,2.515,2.067,107
30,4,fr2,696,1.0,72,67,168,2.117,1.983,1.192,84
30,4,am,696,1.0,61,57,117,2.132,1.992,1.221,87
30,4,at,696,1.0,53,48,105,2.347,2.087,1.068,118
30,4,lu,696,1.0,60,57,97,2.275,2.175,1.491,104
30,4,cy,696,1.0,69,59,193,2.608,2.222,1.385,108
30,4,ch,696,1.0,61,56,140,2.351,2.165,1.216,99
30,4,bg,696,1.0,66,62,137,2.048,1.928,1.107,89
30,4,fr1,696,1.0,74,68,146,2.334,2.143,1.481,105
30,4,se,696,1.0,85,90,155,2.241,2.36,1.417,82
30,4,is,696,1.0,82,86,134,2.316,2.421,1.645,94
30,4,rs,696,1.0,69,67,142,2.028,1.983,1.142,83
30,4,by,693,0.996,67,60,132,1.943,1.74,1.117,77
30,4,fi,696,1.0,103,102,236,2.173,2.143,1.477,68
30,4,hu,696,1.0,54,50,94,2.251,2.071,1.087,96
30,4,de2,696,1.0,49,46,94,2.587,2.425,1.226,116
30,4,mt,696,1.0,96,92,184,2.45,2.34,1.376,85
30,4,me,696,1.0,68,66,139,2.003,1.953,1.128,73
30,4,no,695,0.999,87,89,144,2.282,2.325,1.455,78
