num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
25,1,hu,572,0.993,1239,80,20101,50.411,3.254,30.982,104
25,1,es,565,0.981,1270,116,20171,33.142,3.026,21.174,81
25,1,mt,567,0.984,1515,116,20179,39.946,3.059,25.244,85
25,1,be,568,0.986,1248,99,20201,36.965,2.933,24.951,106
25,1,am,570,0.99,1359,91,20204,44.664,2.992,33.964,99
25,1,is,571,0.991,1810,107,20219,48.255,2.853,30.16,83
25,1,it,568,0.986,1242,97,20145,43.849,3.424,24.848,121
25,1,dk,569,0.988,1520,96,20180,46.163,2.916,30.391,86
25,1,lt,564,0.979,1978,109,20127,55.203,3.042,39.562,108
25,1,uk,568,0.986,1335,88,16164,43.883,2.91,26.695,91
25,1,ua,574,0.997,1420,96,20145,43.705,2.954,28.408,112
25,1,md,556,0.965,2404,118,20208,56.564,2.776,40.066,74
25,1,al,562,0.976,1731,112,20170,45.641,2.967,28.843,80
25,1,no,556,0.965,1694,114,20252,39.861,2.682,28.235,75
25,1,de1,569,0.988,1254,85,20136,47.79,3.238,31.362,106
25,1,rs,571,0.991,1579,110,20150,46.206,3.22,31.574,78
25,1,fr2,575,0.998,1610,102,20108,49.533,3.138,32.196,102
25,1,ee,551,0.957,3026,127,20173,86.451,3.629,60.516,75
25,1,hr,575,0.998,1841,95,20140,60.529,3.123,36.822,84
25,1,az,572,0.993,1216,92,20138,39.985,3.025,30.405,95
25,1,mk,573,0.995,1308,90,20177,41.298,2.842,26.156,112
25,1,cy,572,0.993,1258,84,16143,45.751,3.055,31.454,105
25,1,ro,568,0.986,2327,100,20151,70.687,3.038,46.535,80
25,1,tr,573,0.995,1336,82,20144,49.322,3.028,33.395,105
25,1,by,568,0.986,1271,102,20164,34.671,2.768,25.425,97
25,2,lt,560,0.972,2172,106,20191,60.622,2.958,36.205,72
25,2,lu,568,0.986,1472,77,20155,52.728,2.758,36.8,90
25,2,se,564,0.979,1688,100,20175,43.56,2.568,28.133,79
25,2,pt,571,0.991,1963,105,20189,50.11,2.681,32.711,102
25,2,mk,576,1.0,1525,90,20233,47.538,2.821,25.42,74
25,2,hu,570,0.99,1125,76,20144,42.843,2.895,22.493,91
25,2,ch,574,0.997,1683,81,20126,60.289,2.901,33.661,98
25,2,at,575,0.998,884,66,20109,37.884,2.829,17.679,101
25,2,de1,569,0.988,1637,78,16137,63.365,3.019,40.923,98
25,2,es,569,0.988,1407,106,20165,35.915,2.706,23.444,87
25,2,bg,569,0.988,1148,78,16218,36.259,2.463,19.137,79
25,2,hr,568,0.986,1177,76,20180,36.684,2.369,19.616,76
25,2,md,568,0.986,1776,118,20278,40.22,2.66,25.377,73
25,2,de2,569,0.988,1333,57,20114,62.746,2.682,33.334,99
25,2,ie,567,0.984,1541,116,20195,38.12,2.87,25.678,101
25,2,pl,571,0.991,1437,86,20132,54.741,3.276,28.739,82
25,2,is,563,0.977,1312,97,20300,35.78,2.645,21.865,90
25,2,al,574,0.997,1623,116,20224,41.442,2.962,23.188,87
25,2,no,564,0.979,1521,108,20213,38.838,2.757,25.353,74
25,2,by,571,0.991,1505,98,20174,42.003,2.735,25.085,72
25,2,sk,566,0.983,1379,79,20201,42.977,2.462,22.981,70
25,2,dk,567,0.984,1533,91,20143,50.397,2.992,30.658,85
25,2,fi,560,0.972,1487,123,20667,30.766,2.545,21.243,80
25,2,az,572,0.993,1277,85,16214,41.431,2.757,25.549,78
25,2,ua,561,0.974,1234,87,20217,37.486,2.643,20.565,77
25,3,lu,572,0.993,1747,87,20160,65.524,3.262,43.683,111
25,3,no,553,0.96,1644,109,20170,41.533,2.754,27.4,94
25,3,fi,547,0.95,2285,182,20245,46.466,3.702,32.637,95
25,3,ee,564,0.979,2600,120,20164,76.101,3.512,52.002,77
25,3,it,567,0.984,2004,93,20155,71.778,3.331,33.397,94
25,3,il,571,0.991,1578,82,20270,59.174,3.075,31.559,120
25,3,am,570,0.99,1271,87,20106,44.2,3.026,25.415,108
25,3,me,570,0.99,1423,100,20139,41.663,2.941,23.725,114
25,3,fr2,571,0.991,1171,87,20199,37.983,2.822,19.519,105
25,3,by,571,0.991,1864,106,16220,52.025,2.958,31.07,106
25,3,is,570,0.99,1230,98,16211,35.562,2.834,24.597,82
25,3,tr,574,0.997,1309,83,20236,48.32,3.065,26.173,114
25,3,nl,571,0.991,1098,80,12190,47.038,3.429,27.439,111
25,3,sk,570,0.99,1465,95,20305,47.518,3.081,24.419,96
25,3,es,572,0.993,1588,106,20262,44.312,2.958,26.464,88
25,3,fr1,572,0.993,1830,89,20241,61.863,3.008,36.602,112
25,3,ge,565,0.981,1611,83,20131,57.698,2.973,32.214,116
