num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
35,1,be,786,0.963,1249,86,20154,39.616,2.729,24.97,109
35,1,uk,791,0.969,899,85,20132,32.263,3.049,17.989,111
35,1,me,787,0.964,1212,89,20254,35.701,2.622,24.233,103
35,1,ua,789,0.967,968,87,20111,29.848,2.683,19.356,115
35,1,tr,788,0.966,1121,80,16144,42.534,3.034,28.034,123
35,1,ro,791,0.969,1545,93,20217,47.65,2.868,30.901,107
35,1,pt,788,0.966,1392,97,20196,39.257,2.736,23.197,115
35,1,fr2,792,0.971,1469,87,20133,47.519,2.815,29.376,120
35,1,hr,786,0.963,1714,86,20193,55.987,2.81,34.271,105
35,1,it,789,0.967,1126,78,20120,41.298,2.86,22.526,122
35,1,am,788,0.966,987,86,16150,33.222,2.896,24.665,128
35,1,az,787,0.964,1115,91,20140,37.543,3.064,27.873,125
35,1,es,779,0.955,1321,95,20181,36.951,2.657,22.021,91
35,1,hu,787,0.964,962,76,20120,39.689,3.135,24.054,138
35,1,mk,788,0.966,1124,89,20249,35.68,2.824,22.489,106
35,1,lt,770,0.944,1876,99,20126,52.472,2.769,37.526,127
35,1,mt,782,0.958,1403,97,20163,37.961,2.624,23.39,95
35,1,at,792,0.971,1025,72,20154,45.105,3.168,25.628,150
35,1,dk,791,0.969,979,89,20219,30.784,2.797,19.59,105
35,1,no,785,0.962,1034,99,20203,24.918,2.385,17.241,92
35,1,is,781,0.957,978,97,20207,27.349,2.713,16.299,90
35,1,rs,783,0.96,1119,88,20162,32.96,2.593,22.373,99
35,1,de1,790,0.968,1213,78,16120,47.081,3.028,30.318,145
35,1,md,773,0.947,1638,103,20169,38.888,2.445,27.3,99
35,1,nl,789,0.967,909,78,20195,37.975,3.258,22.728,144
35,1,ch,787,0.964,1818,78,20135,73.15,3.139,45.442,148
35,1,fr1,783,0.96,1256,87,20170,42.284,2.93,25.114,120
35,1,al,788,0.966,1314,102,20192,35.553,2.759,21.906,107
35,1,ie,787,0.964,924,97,20234,24.585,2.581,15.397,95
35,1,cy,792,0.971,1149,79,20137,44.086,3.031,28.723,138
35,1,bg,786,0.963,1279,87,20219,41.377,2.815,25.578,107
35,1,lu,792,0.971,1331,86,20182,48.787,3.153,33.264,141
35,1,ee,785,0.962,2174,103,20121,62.371,2.956,43.471,107
