num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
35,1,fr2,816,1.0,650,82,16164,20.67,2.606,13.01,103
35,1,fr1,815,0.999,392,77,16188,13.051,2.567,7.831,107
35,1,ee,813,0.996,688,91,16194,19.813,2.622,13.752,93
35,1,az,816,1.0,464,81,16139,15.476,2.7,11.607,118
35,1,bg,815,0.999,341,81,8269,10.847,2.574,6.827,103
35,1,al,816,1.0,618,88,12302,16.423,2.337,10.304,81
35,1,ua,815,0.999,547,84,16117,16.596,2.55,10.934,95
35,1,me,815,0.999,509,85,12172,14.799,2.47,10.185,77
35,1,is,816,1.0,441,89,12214,12.498,2.522,7.352,83
35,1,nl,815,0.999,368,76,16138,15.439,3.19,9.195,148
35,1,cy,816,1.0,411,78,12180,15.531,2.947,10.278,142
35,1,am,816,1.0,497,84,12224,16.57,2.8,12.428,109
35,1,dk,815,0.999,456,89,12132,14.629,2.855,9.121,96
35,1,at,815,0.999,441,68,16067,18.962,2.927,11.015,144
35,1,be,815,0.999,446,77,12165,14.176,2.447,8.922,99
35,1,uk,816,1.0,405,76,16158,14.501,2.72,8.104,124
35,1,hu,816,1.0,368,72,16090,14.896,2.935,9.201,136
35,1,es,814,0.998,463,85,12216,12.803,2.35,7.719,101
35,1,ch,815,0.999,467,76,8125,18.449,3.005,11.666,137
35,1,mt,816,1.0,561,87,16140,14.894,2.311,9.345,76
35,1,rs,816,1.0,406,92,16148,11.793,2.674,8.116,102
35,1,hr,816,1.0,425,78,20466,13.639,2.502,8.504,97
35,1,md,816,1.0,592,100,20453,13.885,2.345,9.869,87
35,1,no,805,0.987,447,97,20258,11.022,2.39,7.456,85
35,1,mk,815,0.999,434,78,12210,13.522,2.433,8.67,106
35,1,lu,816,1.0,371,77,16066,13.568,2.815,9.278,126
35,1,ie,816,1.0,541,89,20176,14.381,2.364,9.023,94
35,1,pt,814,0.998,853,94,12167,23.968,2.641,14.216,107
35,1,se,815,0.999,538,93,20240,13.262,2.291,8.971,82
35,1,lt,815,0.999,836,97,20143,23.103,2.681,16.716,120
35,1,it,816,1.0,553,76,16141,19.8,2.72,11.065,116
35,1,de1,816,1.0,576,79,12167,22.495,3.087,14.39,132
35,1,tr,815,0.999,570,76,16104,21.281,2.84,14.24,119
35,1,ro,813,0.996,576,86,12177,17.491,2.611,11.524,103
35,1,by,816,1.0,471,97,20136,12.8,2.638,9.412,118
35,2,at,816,1.0,363,49,12171,16.434,2.221,7.25,129
35,2,hr,812,0.995,350,61,12190,11.433,1.994,5.829,94
35,2,be,815,0.999,437,89,12147,13.493,2.751,8.731,125
35,2,pl,816,1.0,367,57,16074,14.196,2.202,7.349,113
35,2,by,815,0.999,485,77,12102,13.63,2.164,8.085,81
35,2,az,816,1.0,601,80,20398,20.234,2.693,12.021,99
35,2,fi,814,0.998,655,109,20347,13.104,2.18,9.36,111
35,2,is,815,0.999,439,92,12170,11.952,2.502,7.323,131
35,2,sk,815,0.999,373,60,16445,12.194,1.962,6.217,95
35,2,pt,813,0.996,1079,98,16166,28.653,2.603,17.979,120
35,2,am,816,1.0,446,70,12134,15.01,2.356,8.918,105
35,2,es,815,0.999,434,83,20157,11.723,2.24,7.241,110
35,2,lt,816,1.0,632,84,20148,17.752,2.36,10.529,97
35,2,al,815,0.999,675,79,12160,18.08,2.115,9.648,111
35,2,fr1,815,0.999,432,71,12212,13.853,2.277,8.638,119
35,2,it,812,0.995,343,58,12271,12.391,2.098,5.71,131
35,2,ro,815,0.999,481,72,20267,14.882,2.225,8.025,96
35,2,fr2,815,0.999,457,67,20115,14.384,2.109,7.615,119
35,2,de2,814,0.998,527,50,16132,26.37,2.5,13.185,148
35,2,il,813,0.996,605,66,20125,22.372,2.439,12.107,129
