num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
5,1,no,96,1.0,1614,195,26394,37.97,4.588,32.274,38
5,1,rs,96,1.0,1364,149,16992,34.091,3.725,27.273,37
5,1,de2,95,0.99,1171,167,10018,46.855,6.68,39.046,41
5,1,ie,96,1.0,1645,132,17241,38.705,3.118,32.899,43
5,1,by,96,1.0,1955,152,15234,48.876,3.8,39.101,39
5,2,at,96,1.0,657,70,10106,37.535,3.971,32.843,37
5,2,ro,96,1.0,717,78,10411,28.663,3.12,23.885,39
5,2,az,96,1.0,946,88,15663,37.86,3.54,31.55,42
5,2,tr,96,1.0,409,92,6020,18.164,4.111,13.623,39
5,2,ua,96,1.0,1823,80,20031,72.906,3.2,60.755,38
5,3,lu,96,1.0,1282,101,16198,42.75,3.367,32.062,28
5,3,fr1,96,1.0,745,102,8269,22.928,3.138,14.903,28
5,3,lv,96,1.0,888,128,8391,23.667,3.4,17.75,26
5,3,is,96,1.0,1103,88,12254,40.092,3.218,27.563,27
5,3,de1,96,1.0,1209,77,12105,53.732,3.422,40.299,28
5,4,fr2,96,1.0,758,127,8223,23.336,3.908,18.96,27
5,4,at,96,1.0,932,76,16124,41.441,3.356,31.081,27
5,4,be,95,0.99,1378,117,16290,42.408,3.6,34.456,27
5,4,by,96,1.0,1419,110,20122,43.66,3.385,35.474,32
5,4,de1,96,1.0,1008,80,12215,40.337,3.18,33.615,28
5,5,sk,95,0.99,987,91,12210,35.889,3.309,24.673,31
5,5,pl,96,1.0,1212,85,8149,60.609,4.25,60.609,31
5,5,nl,95,0.99,1062,88,12170,42.498,3.52,35.415,31
5,5,tr,95,0.99,1062,78,16167,42.499,3.12,26.562,31
5,5,lv,96,1.0,1371,129,20142,42.197,3.969,34.285,30
5,6,de2,96,1.0,1135,97,12073,56.733,4.85,37.822,32
5,6,al,96,1.0,1078,119,8195,33.16,3.662,26.942,28
5,6,hu,95,0.99,981,97,16128,39.258,3.88,24.536,32
5,6,pt,93,0.969,700,137,8442,18.658,3.653,17.492,31
5,6,pl,96,1.0,625,94,8132,25.017,3.78,15.635,30
5,7,az,95,0.99,1563,122,8223,41.692,3.253,39.086,33
5,7,is,96,1.0,1304,174,8304,28.984,3.878,21.738,34
5,7,es,94,0.979,1809,163,16212,40.191,3.622,30.143,33
5,7,md,96,1.0,1764,174,17184,33.607,3.314,29.406,33
5,7,by,95,0.99,1852,185,15412,41.146,4.111,37.032,33
5,8,mk,96,1.0,910,76,12119,40.464,3.4,30.348,30
5,8,az,95,0.99,1487,94,16115,54.06,3.418,49.555,29
5,8,ua,96,1.0,627,77,4153,25.065,3.08,20.887,29
5,8,bg,96,1.0,676,75,8111,30.063,3.333,22.548,29
5,8,de1,96,1.0,743,90,8792,27.002,3.255,24.752,29
5,9,rs,96,1.0,1675,119,16169,47.856,3.4,41.874,31
5,9,al,95,0.99,1175,114,16159,33.574,3.257,29.377,34
5,9,by,96,1.0,1394,124,12296,37.186,3.307,34.862,33
5,9,fr1,96,1.0,1740,155,8176,46.391,4.133,43.491,33
5,9,hr,91,0.948,1539,113,12167,51.305,3.767,38.479,31
5,10,cz,96,1.0,1310,102,12161,47.621,3.691,32.74,33
5,10,lt,96,1.0,1830,115,12129,52.272,3.286,36.59,35
5,10,gr,96,1.0,1211,86,16098,48.425,3.46,30.265,31
5,10,pt,95,0.99,1024,138,12269,25.611,3.45,20.489,33
5,10,it,96,1.0,831,82,8088,36.951,3.622,27.713,33
