num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
5,1,ie,93,0.969,2712,181,20236,63.817,4.259,54.244,39
5,1,rs,92,0.958,2761,162,24130,69.015,4.037,55.212,37
5,1,de2,93,0.969,3393,4065,16151,135.717,162.6,113.097,38
5,1,no,93,0.969,3051,460,20235,71.797,10.824,61.028,36
5,1,by,92,0.958,2047,166,20250,51.183,4.162,40.947,36
5,2,az,96,1.0,1080,99,16151,43.189,3.96,35.991,32
5,2,at,95,0.99,1537,86,12097,87.816,4.914,76.839,34
5,2,ro,96,1.0,949,84,20131,37.973,3.36,31.644,32
5,2,tr,96,1.0,1186,89,20170,52.727,3.956,39.545,30
5,2,ua,96,1.0,1973,97,20179,78.915,3.88,65.762,29
5,3,de1,95,0.99,1983,120,16090,88.147,5.333,66.11,30
5,3,fr1,95,0.99,3276,167,16355,100.79,5.138,65.514,32
5,3,lv,92,0.958,1943,156,12240,51.826,4.16,38.87,27
5,3,lu,96,1.0,2329,105,16144,77.644,3.5,58.233,32
5,3,is,95,0.99,2106,123,20271,76.593,4.473,52.658,31
5,4,at,95,0.99,2201,92,16126,97.83,4.089,73.373,32
5,4,by,94,0.979,3947,4082,20246,121.439,125.6,98.669,34
5,4,be,95,0.99,3920,1075,20177,120.62,33.077,98.003,31
5,4,fr2,96,1.0,2477,150,20093,76.224,4.615,61.932,30
5,4,de1,94,0.979,1763,112,12208,70.529,4.5,58.774,30
5,5,pl,96,1.0,1670,81,12075,83.481,4.05,83.481,33
5,5,lv,95,0.99,3497,197,20238,107.614,6.062,87.436,29
5,5,sk,95,0.99,2016,103,20117,73.303,3.745,50.396,30
5,5,tr,93,0.969,2813,79,20223,112.511,3.16,70.319,31
5,5,nl,96,1.0,1610,94,12242,64.397,3.76,53.664,32
5,6,pl,91,0.948,1476,120,20179,59.029,4.8,36.893,31
5,6,hu,93,0.969,1891,113,20274,75.634,4.52,47.271,30
5,6,de2,96,1.0,2275,114,21138,113.737,5.675,75.825,32
5,6,al,94,0.979,3736,3208,20143,114.949,98.708,93.396,37
5,6,pt,95,0.99,2467,185,20316,65.796,4.933,61.684,33
5,7,az,92,0.958,3773,412,20163,100.612,10.987,94.324,36
5,7,by,92,0.958,3968,1800,16239,88.173,40.011,79.355,34
5,7,is,90,0.938,3690,1360,20173,81.993,30.222,61.495,34
5,7,md,92,0.958,4887,1592,20271,93.083,30.324,81.447,33
5,7,es,91,0.948,3918,299,20224,87.069,6.644,65.302,34
5,8,az,94,0.979,2561,161,16176,93.121,5.855,85.361,35
5,8,ua,95,0.99,1977,120,20153,79.091,4.8,65.909,30
5,8,mk,95,0.99,1679,121,20203,74.639,5.378,55.979,36
5,8,bg,96,1.0,2462,99,20255,109.43,4.4,82.073,34
5,8,de1,95,0.99,2467,142,16099,89.725,5.164,82.248,36
5,9,al,95,0.99,2590,253,20149,74.002,7.229,64.752,35
5,9,fr1,92,0.958,2832,250,20235,75.528,6.667,70.807,39
5,9,rs,93,0.969,3863,181,22968,110.384,5.171,96.586,38
5,9,by,95,0.99,4150,959,20177,110.667,25.573,103.75,41
5,9,hr,94,0.979,3235,186,20128,107.835,6.2,80.876,38
5,10,cz,94,0.979,3195,188,20101,116.197,6.855,79.885,32
5,10,it,96,1.0,2225,108,20149,98.87,4.8,74.153,30
5,10,lt,94,0.979,3919,235,20173,111.967,6.714,78.377,32
5,10,pt,91,0.948,3456,249,20354,86.404,6.225,69.124,32
5,10,gr,93,0.969,1709,141,20164,68.379,5.64,42.737,32
