num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
30,1,am,696,1.0,421,86,12153,13.861,2.834,10.515,123
30,1,mt,696,1.0,348,90,16133,9.26,2.394,5.801,96
30,1,az,696,1.0,371,87,12293,12.238,2.867,9.284,130
30,1,be,689,0.99,528,87,12102,16.635,2.742,10.555,124
30,1,pt,696,1.0,620,87,16184,17.804,2.498,10.335,100
30,1,hu,696,1.0,609,80,20153,23.856,3.135,15.219,143
30,1,ch,694,0.997,416,75,12143,16.746,3.021,10.394,122
30,1,dk,695,0.999,657,87,16135,20.473,2.713,13.131,104
30,1,is,696,1.0,563,90,16134,16.015,2.559,9.388,83
30,1,ro,695,0.999,849,90,16178,24.876,2.636,16.985,106
30,1,de1,694,0.997,467,78,16099,17.808,2.976,11.668,122
30,1,it,696,1.0,439,79,12142,15.702,2.828,8.772,131
30,1,cy,692,0.994,370,77,8137,14.101,2.938,9.238,123
30,1,es,696,1.0,417,87,12177,11.737,2.45,6.948,99
30,1,hr,693,0.996,315,87,12123,9.811,2.713,6.292,114
30,1,al,696,1.0,521,92,12235,13.867,2.448,8.687,94
30,1,ua,696,1.0,557,87,20270,16.479,2.574,11.137,131
30,1,uk,695,0.999,423,79,20140,15.333,2.864,8.46,116
30,1,fr1,696,1.0,359,80,12138,12.244,2.729,7.178,105
30,1,ie,693,0.996,592,96,20111,15.901,2.578,9.869,94
30,1,lu,696,1.0,556,79,16136,19.906,2.828,13.9,139
30,1,tr,695,0.999,542,77,16230,20.143,2.863,13.544,121
30,1,no,693,0.996,688,101,12312,16.486,2.421,11.465,79
30,1,ee,696,1.0,695,94,16399,19.754,2.673,13.896,86
30,1,mk,696,1.0,773,90,16152,23.336,2.719,15.45,130
30,1,fr2,696,1.0,446,85,12215,14.365,2.739,8.916,91
30,1,lt,696,1.0,774,92,16138,21.185,2.517,15.487,126
30,1,rs,694,0.997,589,90,20132,16.733,2.559,11.771,86
30,1,md,695,0.999,601,101,16212,13.731,2.306,10.022,81
30,1,by,696,1.0,426,96,16179,11.438,2.578,8.519,129
30,2,mk,696,1.0,422,74,20166,13.293,2.317,7.028,93
30,2,fi,694,0.997,523,107,20201,10.672,2.185,7.465,84
30,2,by,696,1.0,512,78,12170,14.28,2.175,8.535,86
30,2,de1,696,1.0,628,60,20106,24.621,2.371,15.707,111
30,2,hr,694,0.997,417,76,12175,13.274,2.422,6.942,83
30,2,al,694,0.997,356,91,12257,9.22,2.356,5.087,93
30,2,az,696,1.0,624,70,12154,20.796,2.333,12.478,91
30,2,pl,696,1.0,631,65,12147,24.085,2.48,12.624,110
