num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
10,1,am,214,0.991,834,86,16099,27.801,2.867,20.851,44
10,1,mt,216,1.0,1109,106,16285,32.184,3.077,22.171,34
10,1,by,216,1.0,1402,114,16187,39.419,3.206,28.031,40
10,1,az,216,1.0,688,86,8106,22.925,2.867,17.194,43
10,1,hr,216,1.0,734,86,12129,26.427,3.096,24.469,46
10,1,fr2,216,1.0,806,97,12205,25.899,3.118,16.115,41
10,1,md,216,1.0,546,110,12212,14.047,2.829,10.925,38
10,1,de1,215,0.995,700,86,12137,23.326,2.867,17.494,44
10,1,it,216,1.0,1181,99,16178,46.205,3.874,29.52,47
10,1,ro,216,1.0,818,92,20450,27.274,3.067,20.455,44
10,2,hu,216,1.0,969,66,8157,43.597,2.993,24.221,37
10,2,lt,215,0.995,1222,121,16190,35.479,3.513,24.441,38
10,2,no,216,1.0,1137,124,16196,25.584,2.79,18.951,34
10,2,sk,216,1.0,1021,75,16107,36.748,2.7,20.415,33
10,2,ie,214,0.991,648,118,8731,14.587,2.655,10.805,35
10,2,at,216,1.0,856,65,12180,40.565,3.079,21.409,35
10,2,de2,216,1.0,512,65,12249,25.596,3.25,17.064,41
10,2,md,216,1.0,892,96,16180,22.291,2.4,14.861,30
10,2,az,216,1.0,888,85,12180,30.743,2.942,22.203,37
10,2,ua,216,1.0,1051,96,12473,35.017,3.183,21.01,34
10,3,mk,216,1.0,709,76,20853,25.517,2.736,11.814,33
10,3,at,215,0.995,655,63,12206,34.686,3.335,13.104,40
10,3,cy,216,1.0,726,77,16213,25.125,2.665,14.517,37
10,3,sk,216,1.0,768,85,12173,27.635,3.06,12.794,37
10,3,it,215,0.995,851,95,20267,33.29,3.717,14.179,34
10,3,fi,216,1.0,850,160,12260,15.945,2.991,12.148,37
10,3,cz,216,1.0,512,66,4293,21.938,2.829,10.238,39
10,3,il,216,1.0,543,88,8140,18.785,3.029,10.854,37
10,3,al,215,0.995,544,90,12300,15.799,2.613,7.774,33
10,3,de1,216,1.0,427,84,8328,16.005,3.15,10.67,37
10,4,fr2,211,0.977,632,85,8208,20.32,2.732,12.643,29
10,4,de1,216,1.0,587,77,16118,23.998,3.15,19.554,34
10,4,fr1,216,1.0,611,92,20189,20.352,3.067,12.211,28
10,4,lv,215,0.995,1253,100,16177,34.176,2.727,25.063,30
10,4,me,216,1.0,537,92,12160,15.115,2.587,10.749,32
10,4,by,216,1.0,544,90,16129,17.493,2.877,13.606,32
10,4,pl,216,1.0,564,75,12150,25.38,3.375,18.8,34
10,4,at,216,1.0,845,76,12156,38.02,3.42,28.163,32
10,4,ch,216,1.0,650,77,12162,27.869,3.3,16.257,33
10,4,be,215,0.995,817,87,16172,25.34,2.7,20.413,35
10,5,pt,208,0.963,1284,114,20199,35.01,3.109,25.674,48
