num_nodes,run_number,node,succ,pm_succ,avg,median,max,avg_nlt,median_nlt,max_nlt,sync_ints
25,1,hu,576,1.0,483,77,12142,19.647,3.132,12.074,101
25,1,ua,576,1.0,688,96,20210,21.158,2.954,13.752,104
25,1,hr,576,1.0,533,86,12202,17.516,2.844,10.656,88
25,1,it,576,1.0,541,93,8166,19.087,3.282,10.816,100
25,1,cy,576,1.0,576,79,12189,20.959,2.873,14.409,97
25,1,mt,574,0.997,719,107,12223,18.973,2.822,11.99,71
25,1,es,576,1.0,609,104,20258,15.874,2.713,10.142,86
25,1,tr,575,0.998,602,79,16147,22.235,2.917,15.055,95
25,1,fr2,576,1.0,612,99,20138,18.818,3.046,12.232,96
25,1,de1,576,1.0,487,83,16182,18.536,3.162,12.164,103
25,1,az,576,1.0,607,88,20147,19.942,2.893,15.164,93
25,1,md,576,1.0,722,108,20316,16.992,2.529,12.036,63
25,1,dk,576,1.0,679,94,20138,20.627,2.841,13.58,93
25,1,ee,576,1.0,694,100,20238,19.839,2.857,13.887,81
25,1,be,575,0.998,467,88,12179,13.824,2.607,9.331,102
25,1,rs,576,1.0,935,90,16243,27.369,2.634,18.702,71
25,1,no,575,0.998,600,102,16187,14.115,2.4,9.998,72
25,1,mk,576,1.0,476,88,16305,15.045,2.779,9.529,94
25,1,al,575,0.998,528,108,12167,13.936,2.848,8.807,76
25,1,am,575,0.998,627,89,20135,20.625,2.926,15.684,90
25,1,uk,576,1.0,488,87,12155,16.031,2.86,9.752,96
25,1,is,576,1.0,598,100,12156,15.941,2.68,9.963,83
25,1,by,574,0.997,640,99,16115,17.458,2.7,12.802,93
25,1,lt,575,0.998,913,92,20100,25.486,2.567,18.265,96
25,1,ro,576,1.0,591,89,12165,17.961,2.704,11.824,76
25,2,de2,576,1.0,547,54,12109,25.719,2.541,13.663,113
25,2,is,575,0.998,702,97,16174,19.141,2.645,11.697,101
25,2,es,575,0.998,544,100,20143,13.88,2.553,9.06,88
25,2,hr,575,0.998,483,74,16208,15.052,2.306,8.049,89
25,2,lu,575,0.998,611,80,12207,21.904,2.866,15.287,105
25,2,by,574,0.997,499,72,20191,13.935,2.009,8.322,68
25,2,mk,576,1.0,469,76,12245,14.628,2.369,7.822,81
25,2,pl,572,0.993,454,58,12148,17.295,2.21,9.08,84
25,2,az,575,0.998,646,70,12118,20.943,2.27,12.915,79
25,2,sk,573,0.995,697,76,12246,21.721,2.369,11.614,89
25,2,al,576,1.0,476,107,16212,12.144,2.732,6.795,90
25,2,hu,576,1.0,557,67,16111,21.226,2.552,11.143,100
25,2,no,575,0.998,795,98,20229,20.309,2.502,13.257,75
25,2,se,573,0.995,383,97,16243,9.891,2.503,6.388,72
25,2,lt,576,1.0,911,96,20123,25.433,2.665,15.189,82
25,2,ch,576,1.0,679,67,16120,24.325,2.4,13.581,99
25,2,de1,576,1.0,707,74,12124,27.378,2.884,17.682,103
25,2,bg,575,0.998,505,75,16168,15.937,2.368,8.411,86
25,2,fi,573,0.995,889,108,16251,18.39,2.234,12.698,67
25,2,at,575,0.998,522,62,12147,22.385,2.657,10.446,99
25,2,dk,576,1.0,649,88,12175,21.329,2.893,12.975,87
25,2,md,575,0.998,1027,110,16279,23.243,2.491,14.665,75
25,2,pt,575,0.998,623,97,12243,15.908,2.477,10.384,94
25,2,ie,576,1.0,475,99,20180,11.742,2.449,7.91,96
25,2,ua,575,0.998,586,77,20222,17.813,2.339,9.772,79
25,3,gr,574,0.997,675,86,20216,22.5,2.867,11.25,82
25,3,cz,576,1.0,561,80,12104,21.717,3.097,11.22,95
25,3,nl,574,0.997,569,76,8135,24.386,3.257,14.225,104
25,3,ee,576,1.0,917,97,12140,26.853,2.839,18.35,72
25,3,al,576,1.0,686,93,20244,18.306,2.48,9.807,70
25,3,sk,575,0.998,699,79,16201,22.674,2.562,11.652,83
25,3,am,576,1.0,497,81,12109,17.298,2.817,9.946,98
25,3,me,576,1.0,457,89,20151,13.382,2.605,7.62,89
25,3,by,576,1.0,860,100,16175,24.011,2.805,14.34,86
25,3,be,576,1.0,637,88,20156,20.663,2.838,12.742,90
25,3,is,575,0.998,626,95,20177,18.094,2.747,12.515,89
25,3,at,576,1.0,635,72,12164,28.214,3.2,12.696,106
25,3,il,576,1.0,706,83,16107,26.467,3.112,14.116,114
25,3,lu,576,1.0,1033,79,16109,38.753,2.962,25.835,92
25,3,mk,575,0.998,458,79,12201,14.266,2.462,7.629,74
25,3,it,575,0.998,601,82,12226,21.512,2.937,10.009,97
25,3,ge,576,1.0,662,81,12123,23.7,2.901,13.233,95
25,3,fi,576,1.0,696,117,12207,14.157,2.38,9.944,87
25,3,tr,575,0.998,505,81,16330,18.664,2.991,10.11,99
25,3,cy,576,1.0,417,78,12130,15.87,2.971,8.332,96
25,3,fr1,576,1.0,680,86,16175,22.984,2.924,13.599,92
25,3,es,574,0.997,788,103,20259,21.999,2.874,13.139,78
25,3,no,576,1.0,518,100,12281,13.088,2.526,8.635,91
25,3,fr2,575,0.998,808,87,20204,26.215,2.822,13.472,96
25,3,de1,575,0.998,696,78,12136,28.325,3.173,17.408,105
